1119.6,63.33333333,16910,3551,10337,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,449.93,1176.01
596.7,31.725,14897,2961,10262,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,399.46,1075.9
1383.6,94.4,13484,2471,10318,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,530.08,1405.53
1122.5,65.025,22160,1782,11396,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,610.07,1632.47
809,47.19166667,25632,3114,11078,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,633.47,1704.2
840,54.61666667,22005,5317,11871,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,687.04,1801.22
989.8,49.76666667,28205,4556,15297,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,440.9,1193.82
1283.7,62.5,50877,3046,27139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,292.91,1608.25
2109.7,128.1083333,57705,389,22933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,364.36,1931
968.8,53.53333333,48381,1023,21016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,228,1273.74
1043.9,57.79166667,57804,1271,23267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,189.33,1120.3
1937.9,115.4,10486,722,6693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,365.28,1468.76
1549.1,87.89166667,10663,744,6582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,299.34,1203.86
1010.6,36.85,14461,764,9454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,338.2,1364.81
1173.6,61.53333333,16377,484,8403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,486.46,1865.48
1428.8,76.475,15732,913,12464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,434.08,1678.25
1076,51.94166667,15649,596,10125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,449.33,1834
1004.7,66.69166667,19477,916,12859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,445.33,1674.17
1078.7,65.55833333,35016,3192,14165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,38.37,2752.51
1408,83.5,41304,2149,13320,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,28.05,2031.14
807,40.675,38309,3598,15624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,48,2400
1133.3,74.5,47316,3922,17967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,54,1741.94
1585.6,47.31666667,9841,1543,4647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,13.93,1067.43
1084.4,56.54166667,13901,1694,5097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,14.58,1071.27
1163,67.56666667,13128,2185,7769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,14.9,1111.94
1039.5,52.04166667,19500,846,12182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,17.21,1333.08
1821,104.925,15197,864,7618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,24.99,1361.11
915.2,46.43333333,19002,1062,8081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,25.33,1407.22
1006.1,53.35833333,24755,1579,10019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,89.33,2627.35
1449.1,75.96666667,6774,421,3821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,143.95,1216.62
1322.5,66.91666667,7324,418,4468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,135.81,1137.53
889.1,31.34166667,12456,689,7498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,122.4,1047.95
1118.5,61.65833333,18777,1107,10162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,281.01,2057.93
1734.7,102.0583333,21318,313,8514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,440.99,2935.24
880.3,45.10833333,23150,501,9939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,199.33,1434.03
1013.7,62.43333333,28360,602,11535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,238.67,1412.25
1387.9,61.15,8317,137,2653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,212.69,1010.69
1828.1,103.4833333,9255,114,3263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,242.15,1138.56
1229.1,70.70833333,11043,163,5309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,274,1311
1195.8,73.63333333,11545,133,3925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,365.33,1699.21
865.5,50.28333333,16268,291,12896,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,5.33,1066
1793.8,110.1916667,9242,35,7013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,62.31,1120.08
824.4,54.475,10116,92,5627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,70.67,1070.76
971.4,62.53333333,11349,88,7231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,82.67,1132.47
1094.7,62.35833333,6446,26,5613,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64.91,1019.96
1621.9,106.7,8051,41,5978,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,91.51,1134.66
709,41.46666667,6222,50,3941,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76.67,1369.11
1224.2,50.125,16764,106,9875,0,0,0.25,0,0,0,0,0,0,0,0,0.15,0,0.6,0,199.65,1616.47
1479.2,81.28333333,18662,66,8842,0,0,0.25,0,0,0,0,0,0,0,0,0.15,0,0.6,0,214.11,1789.92
957.9,59.61666667,13590,336,7709,0,0,0.25,0,0,0,0,0,0,0,0,0.15,0,0.6,0,246,1808.82
1487.4,84.7,7717,40,4611,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.25,0,238.24,2058.23
1327.3,66.55833333,10087,62,4503,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.25,0,172.7,1485.59
1242.7,82.025,6134,50,3379,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.25,0,126,1260
806,48.08333333,6962,18,3812,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.25,0,137.33,1163.81
1471.6,55.91666667,15131,1336,10824,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,123.3,1188.55
959.6,56.65833333,19946,251,14640,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,197.67,2315.18
1351.2,84.38333333,23321,110,10575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,188.56,2297.55
808.9,46.70833333,20380,468,10488,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,201.33,1935.87
1081.4,64.98333333,24799,220,13200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,238,2288.46
982.9,50.11666667,31118,11748,20663,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.6,0,383.9,1489.54
1055.3,68.23333333,34438,7571,21064,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.6,0,484.88,1885.37
990.1,68.75833333,34981,12180,21875,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.6,0,510.67,1898.4
787.7,41.00833333,37234,10930,23643,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.6,0,378,1650.66
718.3,25.88333333,17501,999,7577,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40.56,2312.43
545.1,29.79166667,19111,703,9541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37.38,2346.52
768.8,45.925,29172,899,14819,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53.99,1741.61
479.7,26,28963,2853,16515,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54.1,2576.19
850.7,44.44166667,34754,452,17453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,89.43,1819.16
1027.4,66.725,35106,295,12265,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135.09,2348.98
712.4,42.84166667,33372,236,11539,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,111.33,2272.04
861.3,40.95833333,29113,343,8785,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,2830.19
731.1,39.725,16257,810,13681,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.9,1362.5
949.7,45.75,19251,270,16355,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.88,1483.58
1331.7,71.45833333,20816,662,14296,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.06,1166.1
817.2,42.96666667,20198,207,14004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.33,1237.86
769.4,45.40833333,18939,370,13508,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27.33,2484.55
759.5,39.19166667,13587,64,11142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.52,2417.11
1678.5,83.25,17679,92,10416,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.17,1651.04
927.4,53.63333333,19384,53,10595,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.66,2220
1201.7,49.175,21240,217,10919,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1500
642.1,35.225,13505,681,7278,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1162.79
904.5,38.84166667,16431,496,8058,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.53,2045.79
1166,75.38333333,14175,167,3742,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.9,1144.98
679.6,35.16666667,24870,80,2712,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,1714.29
687.3,24.63333333,32368,649,8945,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.7,1882.64
389.2,26.425,29937,587,12037,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.68,2235.57
431.4,31.7,37805,1194,13499,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.88,2475
777.7,46.33333333,42117,1233,17953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.75,1566.67
634.4,44.51666667,41861,1498,18646,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.2,2495.05
838.9,41.525,42523,323,19369,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.67,3695.84
1054.5,62.6,48620,339,14771,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58.64,3639.98
493.5,33.75,45769,364,15761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,2300
567.9,32.21666667,49450,325,14735,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,3500
452.7,19.175,16762,1242,6319,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.84,2101.88
401.9,18.325,16351,341,7585,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.83,2024.39
478.6,29.7,18442,780,7806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4,1333.33
973.5,54.275,21146,378,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.81,1146.6
508.1,32.98333333,19844,658,13516,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.5,2187.5
730.1,35.125,20731,107,13610,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.47,2699.13
1103,73.58333333,23687,160,10515,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.81,4335.42
510.6,34.525,23267,64,9330,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.67,3445
545,28.65833333,26896,79,9759,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27.33,4555
1018.4,54.725,38617,2955,22591,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.55,1139.71
1353,68.4,41845,2560,19289,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.55,1201.55
1292.9,62.45833333,27835,341,6856,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.32,1292.24
857.4,37.61666667,78216,12934,39376,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2000
779.9,43.65833333,29290,9631,15594,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.73,1024.63
1159.5,50.41666667,28171,3573,18796,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.73,1515.69
1275.7,55.05833333,27581,2275,13684,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1250
1315,55.03333333,57946,2543,39596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,45.87,2551.17
1480.8,81.89166667,66647,1295,35642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,61.92,3068.38
941.7,42.63333333,65174,1320,36237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,147.33,3202.83
1182.5,49.89166667,66523,1511,37089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,116.67,3535.45
1053.1,48.5,32796,460,22342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,45.38,1284.1
1036.8,58.05833333,38797,509,23917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,342.67,2501.24
1206,60.2,37453,662,21623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,226.67,2289.6
1015.4,51.01666667,26706,334,19568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,4,1333.33
922.8,34.23333333,22453,1886,11085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,46.2,1047.62
1565.4,93.96666667,25059,1097,12055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,121.76,2714.22
1684,95.51666667,25643,873,10603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,98.85,2254.79
1061.5,35.125,27794,1588,12770,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,105.33,2241.06
1240,85.33333333,25392,1570,9175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,72,1714.29
1565.3,55.5,32526,1453,24781,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.33,1330
1386.4,62.96666667,48867,4322,22152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.83,1300.33
1901.8,113.8166667,52451,3045,27533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21.33,1338.98
1092.8,48.5,63028,3342,30164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.61,1088.3
1467.1,71.56666667,75197,6787,43391,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,1666.67
1732.3,90.425,81436,1928,48207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61.74,2054.58
2102.8,114.4083333,80775,959,37755,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.92,1577.03
1143.8,54.75833333,78322,2374,43112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,190.67,1851.17
1342.3,74.1,86901,3240,41878,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,316.67,2852.88
1176,86.75,39270,5895,12284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,351.86,1701.41
1277,83.58333333,44796,7672,12887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,640.67,2496.33
1203,92.16666667,42542,8618,12845,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,803.55,3014.59
1026,67,45140,13602,13899,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,570.58,2104.12
803,49.08333333,45594,13006,18655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,497.78,2128.29
1621.7,115.2083333,49817,13964,20426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,358.64,1282.12
934.6,64.84166667,55459,6866,22257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,537.7,1971.75
1289.2,84.34166667,52722,6132,15770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,689.11,2537.01
1421.9,103.6083333,50726,6069,16074,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500.73,1914.64
1274.3,85.64166667,51535,10125,14585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,613.59,2251.58
952.4,68.025,55769,7198,19759,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,664.52,2459.96
1325,103.5833333,33841,5422,7709,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,202.41,1470.2
1207,88.83333333,38657,6266,9253,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,325.04,2097.37
1238,95.33333333,32863,6839,9137,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,385.24,2371.69
1030,74.08333333,33562,8793,8468,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,328.35,1961.56
873,57.58333333,39682,8584,14749,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,193.17,1576.41
1793.8,121.6583333,36707,9240,13527,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,376.1,2040.45
932.8,58.81666667,41239,5096,12880,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,303.62,1740.86
1217.9,88.79166667,38177,3871,7362,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,312.24,1873.71
1082.5,81.74166667,50264,7198,10634,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,330.13,2015.54
1092.6,79.70833333,41756,6825,10684,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,343.73,2049.37
1210.4,90.04166667,40870,4303,12761,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,416.89,2438.59
1362,99.16666667,97687,26128,34130,0,0,0,0,0,0.65,0,0.35,0,0,0,0,0,0,0,1149.65,2967.45
1208,92.33333333,88902,20817,35564,0,0,0,0,0,0.65,0,0.35,0,0,0,0,0,0,0,1393.55,3511.17
1260,88.66666667,90381,29649,38719,0,0,0,0,0,0.65,0,0.35,0,0,0,0,0,0,0,1518.59,3696.84
1200,82.5,100106,33167,46584,0,0,0,0,0,0.65,0,0.35,0,0,0,0,0,0,0,1513.26,3690.07
719,45.25,89762,26813,33017,0,0,0,0,0,0.65,0,0.35,0,0,0,0,0,0,0,1073.1,3500.23
1953.6,133.2833333,113403,29669,50030,0,0,0,0,0,0.65,0,0.35,0,0,0,0,0,0,0,1357.62,3306.99
845,54.25,109804,24757,47576,0,0,0,0,0,0.65,0,0.35,0,0,0,0,0,0,0,1176.83,3491.14
1445.3,99.09166667,110635,20888,42749,0,0,0,0,0,0.65,0,0.35,0,0,0,0,0,0,0,1101.91,2747.49
1120.2,79.73333333,110539,19700,39133,0,0,0,0,0,0.65,0,0.35,0,0,0,0,0,0,0,1211.71,2994.24
635.7,40.10833333,100291,28327,33437,0,0,0,0,0,0.65,0,0.35,0,0,0,0,0,0,0,1563.23,3966.38
1099.1,80.04166667,100942,23328,37108,0,0,0,0,0,0.65,0,0.35,0,0,0,0,0,0,0,1445.57,3786.79
1266,83.91666667,137614,40493,63639,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,1363.27,3056.52
1068,81.25,128838,34002,61270,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,1557.11,3587.48
1082,76.5,134933,50046,65309,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,1639.14,3680.81
1264,79.83333333,151557,53038,67728,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,1600.38,3552.77
673,44.25,137942,50834,66327,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,1115.06,3393.57
1733.4,116.0416667,134293,53314,70224,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,1490.32,3264.52
899.3,52.44166667,158725,45612,80602,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,1308.47,3596.77
1611.9,109.9166667,152802,40811,68044,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,1289.34,3051.62
1006.1,65.725,145376,44213,62569,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,1342.34,3191.34
861.1,50.34166667,144538,47818,60581,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,1624.32,3968.63
1053.9,77.35833333,145671,44003,74671,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,1558.51,3859.61
1147,74.66666667,117923,40480,55996,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,1106.6,3080.31
1185,92.08333333,104666,40393,52902,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,876.86,2532.08
984,69.41666667,107649,32779,52029,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,1299.03,3659.45
1289,87.16666667,118725,36801,53729,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,1427.3,3617.72
724,53.08333333,117120,34602,59014,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,1209.29,3592.23
1770.8,117.9833333,136922,37400,70715,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,1090.69,3069.43
